entry,exit,dir,entry_px,exit_px,sl,tp,pnl_pips,r,reason
2026-05-20 11:45:00,2026-05-20 14:00:00,SHORT,1.16001,1.15872,1.16047,1.15864,12.9,2.82,tp
2026-05-20 14:45:00,2026-05-20 15:15:00,SHORT,1.16151,1.16229,1.16221,1.1594,-7.8,-1.11,sl
2026-05-21 08:30:00,2026-05-21 10:15:00,SHORT,1.16316,1.16125,1.16382,1.16117,19.1,2.88,tp
2026-05-21 18:00:00,2026-05-22 09:15:00,SHORT,1.16228,1.15991,1.1631,1.15983,23.7,2.9,tp
2026-05-22 13:15:00,2026-05-22 14:00:00,SHORT,1.16111,1.15946,1.16169,1.15938,16.5,2.86,tp
2026-05-22 17:15:00,2026-05-22 17:30:00,SHORT,1.16119,1.16186,1.16178,1.15943,-6.7,-1.14,sl
2026-05-25 08:45:00,2026-05-25 11:30:00,SHORT,1.16405,1.16456,1.16448,1.16275,-5.1,-1.18,sl
2026-05-26 06:45:00,2026-05-26 07:00:00,SHORT,1.16345,1.16265,1.16374,1.16257,8.0,2.73,tp
2026-05-26 10:00:00,2026-05-26 13:15:00,SHORT,1.16409,1.16278,1.16455,1.1627,13.1,2.83,tp
2026-05-27 07:45:00,2026-05-27 10:45:00,SHORT,1.16458,1.16359,1.16494,1.16351,9.9,2.77,tp
2026-05-27 12:30:00,2026-05-27 13:45:00,SHORT,1.16543,1.16383,1.16599,1.16375,16.0,2.86,tp
2026-05-28 07:15:00,2026-05-28 11:45:00,SHORT,1.16154,1.1621,1.16202,1.16009,-5.6,-1.17,sl
2026-05-28 13:00:00,2026-05-28 14:00:00,SHORT,1.16352,1.16418,1.1641,1.16178,-6.6,-1.14,sl
2026-05-29 07:00:00,2026-05-29 07:30:00,SHORT,1.16514,1.1641,1.16551,1.16402,10.4,2.78,tp
2026-05-29 15:30:00,2026-05-31 21:00:00,SHORT,1.16734,1.16526,1.16806,1.16518,20.8,2.89,tp
2026-06-01 06:15:00,2026-06-01 06:45:00,SHORT,1.16529,1.16564,1.16556,1.16447,-3.5,-1.29,sl
2026-06-01 18:00:00,2026-06-02 05:15:00,SHORT,1.16331,1.16394,1.16386,1.16166,-6.3,-1.15,sl
2026-06-02 06:45:00,2026-06-02 07:00:00,SHORT,1.16465,1.16501,1.16493,1.16381,-3.6,-1.29,sl
2026-06-02 12:00:00,2026-06-02 12:15:00,SHORT,1.16479,1.16516,1.16508,1.16392,-3.7,-1.28,sl
2026-06-03 11:30:00,2026-06-03 12:15:00,SHORT,1.16184,1.16072,1.16224,1.16064,11.2,2.8,tp
2026-06-03 15:00:00,2026-06-04 09:00:00,SHORT,1.16108,1.16175,1.16167,1.1593,-6.7,-1.13,sl
2026-06-04 09:30:00,2026-06-04 09:45:00,SHORT,1.1619,1.16241,1.16233,1.16061,-5.1,-1.19,sl
